conc (mg/l)	time	rpm	trans
6	1605.31	600	72.62955
6	1610.34	600	73.79896
6	1615.3	600	73.58555
6	1620.4	600	76.35206
6	1625.43	600	73.43649
6	1630.43	600	73.49185
6	1635.38	600	73.91095
6	1640.37	600	74.52098
6	1645.38	600	74.05862
6	1650.37	600	74.68258
6	1655.36	600	73.79962
6	1660.35	600	74.44138
6	1665.38	600	74.49898
6	1670.36	600	74.06097
6	1675.38	600	73.80804
6	1680.34	600	74.02244
6	1685.33	600	75.83978
6	1690.37	600	76.0929
6	1695.32	600	75.55516
6	1700.34	600	75.27663
6	1705.3	600	74.39406
6	1710.45	600	74.09416
6	1715.43	600	76.88071
6	1720.43	600	76.03636
6	1725.38	600	74.61712
6	1730.39	600	74.99739
6	1735.38	600	76.20856
6	1740.37	600	74.07046
6	1745.36	600	75.2289
6	1750.36	600	75.7646
6	1755.37	600	77.43076
6	1760.36	600	74.56123
6	1765.38	600	73.65979
6	1770.34	600	77.52776
6	1775.37	600	74.89741
6	1780.36	600	75.24992
6	1785.34	600	77.34953
6	1790.33	600	74.46279
6	1795.36	600	76.09018
6	1800.31	600	76.55236
6	1805.41	600	76.74326
6	1810.44	600	76.62115
6	1815.4	600	76.11448
6	1820.44	600	75.26792
6	1825.4	600	75.00544
6	1830.43	600	75.76472
6	1835.38	600	76.13659
6	1840.41	600	77.45593
6	1845.4	600	77.6153
6	1850.41	600	77.92432
6	1855.35	600	77.56229
6	1860.35	600	78.70677
6	1865.34	600	78.94675
6	1870.39	600	77.19637
6	1875.37	600	76.40865
6	1880.33	600	74.99992
6	1885.36	600	77.00942
6	1890.32	600	76.85936
6	1895.42	600	78.00909
6	1900.41	600	76.27507
6	1905.44	600	75.18565
6	1910.44	600	75.96162
6	1915.45	600	75.41104
6	1920.39	600	77.07778
6	1925.39	600	76.1894
6	1930.38	600	74.88292
6	1935.37	600	76.11189
6	1940.38	600	76.80579
6	1945.37	600	76.82169
6	1950.41	600	76.73724
6	1955.36	600	75.72118
6	1960.35	600	78.36267
6	1965.34	600	76.12685
6	1970.35	600	79.92935
6	1975.34	600	77.5903
6	1980.33	600	79.2794
6	1985.33	600	77.22456
6	1990.36	600	79.5754
6	1995.42	600	78.52222
6	2000.41	600	78.33112
6	1.76	800	49.87181
6	8.11	800	50.02643
6	10.4	800	49.52829
6	15.41	800	49.89566
6	20.43	800	50.09598
6	25.38	800	49.93782
6	30.4	800	50.31703
6	35.42	800	50.35518
6	40.37	800	50.40485
6	45.4	800	50.66595
6	50.42	800	50.63546
6	55.37	800	50.45892
6	60.39	800	50.40472
6	65.41	800	50.35699
6	70.43	800	50.5464
6	75.38	800	51.23279
6	80.41	800	50.21687
6	85.43	800	50.38215
6	90.37	800	50.71254
6	95.4	800	51.07373
6	100.42	800	51.3267
6	105.37	800	51.3215
6	110.39	800	50.72857
6	115.42	800	51.59481
6	120.44	800	51.06083
6	125.38	800	50.82109
6	130.41	800	50.82333
6	135.44	800	51.54197
6	140.38	800	51.68528
6	145.4	800	51.53762
6	150.42	800	51.99833
6	155.46	800	50.74744
6	160.4	800	52.49205
6	165.41	800	52.33447
6	170.45	800	52.46841
6	175.39	800	52.35249
6	180.41	800	52.60131
6	185.43	800	52.62986
6	190.37	800	52.5628
6	195.4	800	51.81952
6	200.42	800	51.98222
6	205.45	800	51.49901
6	210.39	800	53.54707
6	215.42	800	53.48032
6	220.44	800	52.75978
6	225.39	800	52.35788
6	230.42	800	53.47996
6	235.43	800	53.65522
6	240.38	800	52.73703
6	245.4	800	53.59919
6	250.43	800	52.61438
6	255.45	800	52.69718
6	260.39	800	53.264
6	265.42	800	52.33825
6	270.44	800	54.36564
6	275.39	800	53.28445
6	280.42	800	53.05164
6	285.44	800	53.09051
6	290.38	800	53.11787
6	295.4	800	54.65361
6	300.43	800	55.18909
6	305.45	800	54.46651
6	310.4	800	53.08661
6	315.43	800	55.33216
6	320.44	800	51.9762
6	325.4	800	55.22472
6	330.42	800	54.53688
6	335.44	800	54.1821
6	340.38	800	56.19369
6	345.4	800	56.42569
6	350.44	800	54.7112
6	355.46	800	55.64686
6	360.4	800	56.09011
6	365.42	800	56.47369
6	370.44	800	55.42218
6	375.41	800	56.23283
6	380.41	800	57.62729
6	385.46	800	57.27674
6	390.47	800	57.69374
6	395.43	800	56.29475
6	400.43	800	53.29543
6	405.46	800	54.7575
6	410.4	800	57.04398
6	415.42	800	57.93475
6	420.45	800	55.67328
6	425.39	800	55.09784
6	430.42	800	55.42522
6	435.45	800	54.13118
6	440.46	800	55.14044
6	445.41	800	56.92315
6	450.43	800	56.17916
6	455.46	800	56.81732
6	460.4	800	55.43979
6	465.44	800	57.26441
6	470.45	800	57.53281
6	475.43	800	58.70615
6	480.42	800	59.5905
6	485.47	800	57.97028
6	490.49	800	57.08525
6	495.41	800	57.76371
6	500.48	800	57.9835
6	505.48	800	60.27946
6	510.4	800	61.43541
6	515.43	800	60.22512
6	520.46	800	58.11277
6	525.41	800	60.4194
6	530.42	800	58.77865
6	535.44	800	60.58997
6	540.49	800	58.27339
6	545.41	800	59.88723
6	550.43	800	58.21553
6	555.47	800	58.60989
6	560.4	800	59.75579
6	565.43	800	59.46519
6	570.45	800	58.51769
6	575.47	800	57.41944
6	580.44	800	60.19346
6	585.44	800	60.60841
6	590.47	800	60.12957
6	595.43	800	60.20819
6	600.43	800	60.50201
6	605.46	800	60.1628
6	610.42	800	62.45541
6	615.44	800	64.69131
6	620.45	800	66.06191
6	625.48	800	66.58669
6	630.44	800	65.05225
6	635.46	800	64.75067
6	640.49	800	65.84383
6	645.43	800	66.88857
6	650.47	800	65.58791
6	655.47	800	66.67453
6	660.41	800	65.71844
6	665.54	800	67.03939
6	670.46	800	67.20926
6	675.51	800	66.91413
6	680.45	800	66.94575
6	685.47	800	64.65948
6	690.48	800	65.92687
6	695.43	800	67.21271
6	700.46	800	66.82034
6	705.52	800	67.10687
6	710.46	800	66.99833
6	715.47	800	67.26439
6	720.48	800	67.03695
6	725.45	800	65.03181
6	730.48	800	63.40792
6	735.47	800	67.10113
6	740.42	800	66.93035
6	745.46	800	65.36628
6	750.49	800	67.90308
6	755.49	800	69.03858
6	760.43	800	69.44923
6	765.46	800	70.19298
6	770.5	800	71.14533
6	775.42	800	70.04008
6	780.46	800	70.60427
6	785.5	800	69.8839
6	790.5	800	68.74017
6	795.45	800	70.64522
6	800.46	800	69.52821
6	805.49	800	70.13277
6	810.43	800	69.27787
6	815.46	800	73.15866
6	820.48	800	72.04115
6	825.42	800	71.51946
6	830.45	800	69.50139
6	835.47	800	70.02354
6	840.49	800	69.73257
6	845.45	800	71.59672
6	850.46	800	71.34875
6	855.49	800	68.91428
6	860.43	800	70.06454
6	865.46	800	72.22223
6	870.49	800	68.57907
6	875.43	800	68.507
6	880.46	800	71.69556
6	885.47	800	71.74517
6	890.49	800	70.59865
6	895.47	800	73.07307
6	900.47	800	71.45358
6	905.5	800	72.36008
6	910.43	800	73.44648
6	915.47	800	74.66106
6	920.48	800	75.67365
6	925.43	800	74.23933
6	930.46	800	76.18248
6	935.51	800	76.32104
6	940.53	800	76.3772
6	945.44	800	75.93974
6	950.49	800	76.74283
6	955.49	800	74.32439
6	960.44	800	74.71666
6	965.46	800	76.1554
6	970.48	800	73.19258
6	975.54	800	74.48004
6	980.47	800	73.73582
6	985.48	800	72.56063
6	990.5	800	72.68867
6	995.45	800	73.22883
6	1000.46	800	72.94658
6	1005.52	800	74.07096
6	1010.45	800	75.06926
6	1015.46	800	76.43007
6	1020.49	800	76.07079
6	1025.51	800	76.04884
6	1030.45	800	75.53352
6	1035.48	800	75.84519
6	1040.5	800	76.76168
6	1045.45	800	76.31183
6	1050.47	800	76.70507
6	1055.5	800	76.8371
6	1060.44	800	77.54012
6	1065.47	800	77.41821
6	1070.5	800	78.33475
6	1075.51	800	78.64079
6	1080.46	800	78.02795
6	1085.49	800	76.57716
6	1090.5	800	78.67497
6	1095.48	800	77.73099
6	1100.47	800	77.66211
6	1105.5	800	78.56908
6	1110.44	800	77.73431
6	1115.48	800	76.68644
6	1120.52	800	76.73027
6	1125.51	800	76.76441
6	1130.46	800	77.35258
6	1135.48	800	78.17153
6	1140.51	800	77.19968
6	1145.46	800	77.6247
6	1150.47	800	76.4959
6	1155.51	800	76.6457
6	1160.52	800	77.15553
6	1165.5	800	76.95863
6	1170.49	800	77.26205
6	1175.51	800	77.44968
6	1180.48	800	77.39027
