conc (mg/l)	time	rpm	trans
6	994.95	600	59.30986
6	999.96	600	58.93774
6	1004.95	600	58.20618
6	1009.96	600	59.2265
6	1014.95	600	58.37607
6	1019.96	600	58.03633
6	1024.95	600	58.60506
6	1029.96	600	59.41702
6	1034.95	600	59.5261
6	1039.96	600	59.74914
6	1044.95	600	59.80009
6	1049.96	600	60.31149
6	1054.95	600	61.39887
6	1059.96	600	62.21566
6	1064.95	600	62.63454
6	1069.96	600	60.95489
6	1074.95	600	61.41316
6	1079.96	600	60.65331
6	1084.95	600	60.15676
6	1089.96	600	59.49562
6	1094.95	600	59.54238
6	1099.96	600	57.55354
6	1104.95	600	57.91039
6	1109.96	600	57.67726
6	1114.95	600	59.2467
6	1119.96	600	57.7906
6	1124.95	600	58.18592
6	1129.96	600	59.80117
6	1134.95	600	59.78962
6	1139.96	600	60.64816
6	1144.95	600	60.59516
6	1149.96	600	61.06504
6	1154.95	600	61.96149
6	1159.96	600	63.57138
6	1164.95	600	64.07535
6	1169.96	600	63.43019
6	1174.95	600	63.94055
6	1179.96	600	65.00092
6	1184.97	600	64.92248
6	1189.96	600	63.38028
6	1194.97	600	63.43409
6	1199.96	600	63.87663
6	1204.97	600	63.44607
6	1209.96	600	63.76741
6	1214.97	600	61.2976
6	1219.96	600	63.73569
6	1224.97	600	59.72047
6	1229.96	600	59.48141
6	1234.97	600	60.16181
6	1239.96	600	61.88363
6	1244.97	600	60.31247
6	1249.96	600	59.94276
6	1254.97	600	61.4437
6	1259.96	600	62.85969
6	1264.97	600	62.55858
6	1269.96	600	62.49688
6	1274.97	600	61.78159
6	1279.96	600	63.56772
6	1284.97	600	62.54848
6	1289.97	600	62.65923
6	1294.97	600	62.1272
6	1299.97	600	62.68665
6	1304.97	600	63.16185
6	1309.97	600	62.51641
6	1314.97	600	62.83936
6	1319.97	600	63.96226
6	1324.97	600	64.32697
6	1329.97	600	63.38157
6	1334.97	600	62.00332
6	1339.97	600	62.77121
6	1344.97	600	62.48388
6	1349.97	600	62.77917
6	1354.97	600	63.87284
6	1359.97	600	63.94113
6	1364.98	600	62.98671
6	1369.97	600	64.05727
6	1374.98	600	64.73894
6	1379.97	600	65.30202
6	1384.98	600	65.65497
6	1389.98	600	65.13913
6	1394.98	600	65.23542
6	1399.98	600	65.42664
6	1404.98	600	65.19579
6	1409.98	600	65.41715
6	1414.98	600	64.32285
6	1419.98	600	64.18355
6	1424.98	600	64.15038
6	1429.99	600	64.12492
6	1434.98	600	65.08611
6	1439.99	600	65.45714
6	1444.98	600	65.87148
6	1449.99	600	65.6666
6	1454.98	600	64.90268
6	1459.99	600	64.05137
6	1464.98	600	65.32062
6	1469.99	600	66.57429
6	1474.98	600	66.40172
6	1479.99	600	65.78573
6	1484.98	600	67.51564
6	1489.99	600	67.27579
6	1494.98	600	67.36506
6	1499.99	600	66.07017
6	1504.98	600	66.51701
6	1509.99	600	67.06914
6	1514.98	600	66.65726
6	1519.99	600	65.15938
6	1524.98	600	65.99114
6	1529.99	600	65.59254
6	1534.98	600	65.62455
6	1539.99	600	65.94653
6	1544.98	600	65.10857
6	1549.99	600	66.48862
6	1554.98	600	66.48766
6	1559.99	600	65.21397
6	1564.98	600	63.70406
6	1569.99	600	64.56527
6	1574.98	600	66.03657
6	1579.99	600	66.72601
6	1584.98	600	67.16801
6	1589.99	600	66.92788
6	1595	600	67.35701
6	1599.99	600	65.63062
6	1605	600	66.80869
6	1609.99	600	66.89474
6	1615	600	66.62485
6	1619.99	600	69.59618
6	1625	600	68.94797
6	1629.99	600	70.83419
6	1635	600	71.10845
6	1639.99	600	70.33861
6	1645	600	69.28999
6	1649.99	600	67.90878
6	1655	600	68.47112
6	1659.99	600	67.78228
6	1665	600	66.42828
6	1669.99	600	67.22475
6	1675	600	67.84482
6	1679.99	600	68.27815
6	1685	600	65.12778
6	1689.99	600	66.7095
6	1695	600	66.32598
6	1699.99	600	66.27094
6	1705	600	66.90071
6	1709.99	600	66.72949
6	1715	600	66.98427
6	1719.99	600	67.70354
6	1725	600	67.03445
6	1730	600	69.53448
6	1735	600	70.67937
6	1740	600	70.31024
6	1745	600	71.55506
6	1750	600	71.79778
6	1755	600	71.71414
6	1760	600	70.38416
6	1765	600	69.73542
6	1770	600	68.7443
6	1775	600	69.58604
6	1780	600	69.32803
6	1785	600	67.73277
6	1790	600	69.52078
6	1795.01	600	71.28236
6	1800.01	600	72.29414
6	1805.01	600	72.91376
6	1810.01	600	73.0685
6	1815.01	600	71.14249
6	1820.01	600	69.53701
6	1825.01	600	71.06427
6	1830.01	600	71.02506
6	1835.01	600	69.55098
6	1840.01	600	69.65942
6	1845.01	600	70.39021
6	1850.01	600	68.81123
6	1855.01	600	69.00263
6	1860.02	600	70.17105
6	1865.01	600	70.54479
6	1870.02	600	70.89642
6	1875.01	600	70.68084
6	1880.02	600	70.69514
6	1885.01	600	71.46514
6	1890.02	600	71.8568
6	1895.01	600	71.14049
6	1900.02	600	70.15147
6	1905.01	600	71.08155
6	1910.02	600	72.35461
6	1915.01	600	72.16396
6	1920.02	600	69.94
6	1925.01	600	70.26195
6	1930.02	600	71.16218
6	1935.01	600	70.65976
6	1940.02	600	69.25656
6	1945.01	600	68.57841
6	1950.02	600	68.53755
6	1955.01	600	70.00666
6	1960.02	600	70.59946
6	1965.01	600	70.407
6	1970.02	600	70.13875
6	1975.01	600	68.75007
6	1980.02	600	68.75049
6	1985.01	600	69.98201
6	1990.02	600	71.17477
6	1995.01	600	70.8543
6	2000.02	600	71.95873
6	0.46	800	50.13983
6	5.09	800	49.39778
6	10.07	800	49.00037
6	15.08	800	50.14125
6	20.07	800	50.4171
6	25.08	800	50.01051
6	30.09	800	49.88795
6	35.08	800	49.66542
6	40.09	800	50.50224
6	45.08	800	50.11264
6	50.09	800	50.17229
6	55.08	800	50.01089
6	60.09	800	50.34149
6	65.08	800	50.28531
6	70.09	800	50.01667
6	75.08	800	50.86405
6	80.09	800	50.69515
6	85.08	800	50.67218
6	90.09	800	50.72004
6	95.09	800	51.26138
6	100.09	800	51.18341
6	105.08	800	51.04364
6	110.09	800	51.53573
6	115.08	800	51.1349
6	120.09	800	51.31107
6	125.08	800	51.95528
6	130.09	800	52.16045
6	135.08	800	52.31233
6	140.09	800	52.15594
6	145.08	800	52.02565
6	150.09	800	52.39369
6	155.08	800	53.44566
6	160.09	800	53.22292
6	165.08	800	53.12853
6	170.1	800	52.86091
6	175.08	800	52.92042
6	180.09	800	53.23192
6	185.08	800	53.51998
6	190.09	800	53.53418
6	195.09	800	53.25762
6	200.09	800	54.15743
6	205.08	800	53.68199
6	210.09	800	53.68396
6	215.08	800	54.49898
6	220.1	800	54.13359
6	225.08	800	53.4808
6	230.09	800	54.27307
6	235.1	800	54.12718
6	240.09	800	55.30207
6	245.11	800	54.80596
6	250.09	800	54.03354
6	255.1	800	54.84985
6	260.09	800	54.38674
6	265.1	800	54.53476
6	270.09	800	54.90898
6	275.1	800	55.37359
6	280.09	800	55.82629
6	285.1	800	56.44637
6	290.09	800	56.24273
6	295.11	800	56.19701
6	300.1	800	56.30173
6	305.1	800	57.43141
6	310.1	800	56.82077
6	315.1	800	56.04861
6	320.1	800	56.0484
6	325.1	800	55.41682
6	330.1	800	55.87584
6	335.1	800	56.05222
6	340.1	800	55.23658
6	345.11	800	55.73479
6	350.1	800	55.79819
6	355.1	800	55.71673
6	360.1	800	55.72726
6	365.11	800	55.53645
6	370.1	800	56.27967
6	375.11	800	55.35817
6	380.1	800	56.33672
6	385.11	800	55.77754
6	390.1	800	56.94384
6	395.11	800	56.02551
6	400.1	800	56.45836
6	405.11	800	57.36533
6	410.1	800	57.41436
6	415.11	800	57.4312
6	420.1	800	57.34626
6	425.11	800	57.7584
6	430.12	800	58.63558
6	435.11	800	58.8784
6	440.12	800	59.45304
6	445.11	800	59.02731
6	450.12	800	59.02431
6	455.11	800	59.21271
6	460.12	800	59.59458
6	465.11	800	57.4657
6	470.12	800	60.0639
6	475.11	800	58.65335
