conc (mg/l)	time	rpm	trans
6	255.32	800	48.98565
6	260.31	800	50.20881
6	265.32	800	48.73557
6	270.31	800	50.21974
6	275.32	800	51.58905
6	280.31	800	52.19542
6	285.32	800	51.0305
6	290.31	800	51.57541
6	295.32	800	52.18333
6	300.31	800	50.70964
6	305.32	800	51.12957
6	310.31	800	50.61618
6	315.32	800	49.90021
6	320.31	800	50.71946
6	325.32	800	51.00532
6	330.31	800	51.85164
6	335.32	800	51.00419
6	340.31	800	51.12757
6	345.32	800	50.78234
6	350.33	800	50.19785
6	355.32	800	51.06532
6	360.33	800	51.88787
6	365.32	800	53.31955
6	370.33	800	50.34875
6	375.32	800	51.09358
6	380.33	800	53.39452
6	385.32	800	51.87066
6	390.33	800	53.07635
6	395.32	800	52.64735
6	400.33	800	53.7001
6	405.32	800	52.80005
6	410.33	800	53.57647
6	415.32	800	52.46119
6	420.33	800	56.3354
6	425.32	800	56.25913
6	430.33	800	57.87983
6	435.32	800	57.03415
6	440.33	800	57.24124
6	445.32	800	56.48624
6	450.33	800	55.50026
6	455.32	800	56.16397
6	460.33	800	56.05238
6	465.32	800	54.76415
6	470.33	800	53.68079
6	475.33	800	57.13605
6	480.33	800	56.36795
6	485.33	800	56.35386
6	490.33	800	57.86691
6	495.33	800	57.90289
6	500.32	800	58.20097
6	505.33	800	56.59865
6	510.33	800	55.12362
6	515.33	800	57.01571
6	520.34	800	57.88765
6	525.33	800	57.25689
6	530.33	800	57.71311
6	535.33	800	55.46601
6	540.33	800	56.21513
6	545.33	800	55.24747
6	550.34	800	57.63871
6	555.34	800	56.75888
6	560.34	800	56.18684
6	565.34	800	56.30224
6	570.34	800	57.57866
6	575.34	800	59.43841
6	580.34	800	59.22587
6	585.34	800	58.36891
6	590.34	800	58.31344
6	595.34	800	60.1394
6	600.34	800	61.04094
6	605.35	800	60.55673
6	610.34	800	60.05504
6	615.35	800	59.80876
6	620.34	800	58.33776
6	625.35	800	61.65443
6	630.34	800	59.37711
6	635.35	800	62.53274
6	640.34	800	61.56898
6	645.35	800	61.69295
6	650.34	800	61.14755
6	655.35	800	61.04437
6	660.34	800	60.16782
6	665.35	800	61.9374
6	670.34	800	61.48636
6	675.35	800	61.94929
6	680.34	800	62.06055
6	685.35	800	62.58571
6	690.34	800	61.02976
6	695.35	800	62.20633
6	700.34	800	61.65302
6	705.35	800	59.75775
6	710.34	800	60.5918
6	715.35	800	61.38635
6	720.34	800	62.71892
6	725.35	800	63.65977
6	730.34	800	65.68121
6	735.35	800	63.64309
6	740.34	800	61.3438
6	745.35	800	65.05313
6	750.34	800	62.36786
6	755.35	800	63.82011
6	760.36	800	66.04921
6	765.35	800	65.65655
6	770.36	800	68.67858
6	775.35	800	69.5145
6	780.36	800	67.43924
6	785.35	800	67.11112
6	790.36	800	66.30727
6	795.35	800	67.55193
6	800.36	800	65.33318
6	805.35	800	66.91472
6	810.36	800	67.12396
6	815.35	800	68.53648
6	820.36	800	68.26093
6	825.35	800	67.96205
6	830.36	800	65.43891
6	835.35	800	64.66333
6	840.36	800	68.23292
6	845.35	800	66.05235
6	850.36	800	65.5174
6	855.35	800	66.63212
6	860.36	800	66.97862
6	865.35	800	66.87717
6	870.36	800	68.93753
6	875.35	800	68.73227
6	880.36	800	68.54173
6	885.35	800	69.9184
6	890.36	800	70.74473
6	895.35	800	70.30299
6	900.36	800	68.01792
6	905.36	800	71.66549
6	910.36	800	70.64351
6	915.36	800	70.46891
6	920.36	800	70.09441
6	925.36	800	70.96538
6	930.36	800	70.68436
6	935.36	800	71.12988
6	940.36	800	71.90477
6	945.36	800	70.53693
6	950.36	800	70.54339
6	955.36	800	70.40555
6	960.36	800	71.7226
6	965.37	800	70.05729
6	970.37	800	70.74305
6	975.37	800	71.21402
6	980.37	800	70.20756
6	985.37	800	70.21526
6	990.37	800	71.87267
6	995.37	800	71.67755
6	1000.37	800	71.82773
6	1005.37	800	70.53572
6	1010.37	800	69.98287
6	1015.37	800	69.38912
6	1020.37	800	69.06078
6	1025.37	800	70.41184
6	1030.37	800	71.3764
6	1035.38	800	71.8416
6	1040.37	800	71.78363
6	1045.38	800	73.12055
6	1050.37	800	74.3074
6	1055.38	800	74.57929
6	1060.37	800	74.92118
6	1065.38	800	74.30025
6	1070.37	800	75.32824
6	1075.38	800	75.14571
6	1080.37	800	73.29147
6	1085.38	800	72.63662
6	1090.37	800	73.71783
6	1095.38	800	74.84542
6	1100.37	800	71.35215
6	1105.38	800	72.83292
6	1110.37	800	72.47592
6	1115.38	800	73.00204
6	1120.37	800	74.42934
6	1125.38	800	73.95165
6	1130.37	800	74.67695
6	1135.38	800	73.72729
6	1140.37	800	72.17456
6	1145.38	800	72.73381
6	1150.37	800	73.30173
6	1155.38	800	72.20915
6	1160.39	800	72.91338
6	1165.38	800	74.19517
6	1170.39	800	75.01658
6	1175.38	800	74.64248
6	1180.39	800	71.82793
6	1185.38	800	73.31167
