particle,repetition,dist_mm,dist_perc,C0,rpm,time,trans
P25,2,117.4781,50,20,2700,30.41,85.33118
P25,2,117.4781,50,20,2700,35.69,87.63626
P25,2,117.4781,50,20,2700,40.43,87.32186
P25,2,117.4781,50,20,2700,45.45,80.54244
P25,2,117.4781,50,20,2700,50.44,85.62783
P25,2,117.4781,50,20,2700,55.33,84.7558
P25,2,117.4781,50,20,2700,60.46,86.45263
P25,2,117.4781,50,20,2700,65.61,86.80294
P25,2,117.4781,50,20,2700,70.66,87.53874
P25,2,117.4781,50,20,2700,75.42,87.61636
P25,2,117.4781,50,20,2700,80.51,87.80905
P25,2,117.4781,50,20,2700,85.36,87.70223
P25,2,117.4781,50,20,2700,90.68,87.95564
P25,2,117.4781,50,20,2700,95.52,87.5248
P25,2,117.4781,50,20,2700,100.6,87.27023
P25,2,117.4781,50,20,2700,105.53,87.73678
P25,2,117.4781,50,20,2700,110.45,88.23174
P25,2,117.4781,50,20,2700,115.45,88.09472
P25,2,117.4781,50,20,2700,120.44,88.35067
P25,2,117.4781,50,20,2700,125.67,88.52376
P25,2,117.4781,50,20,2700,130.48,89.01378
P25,2,117.4781,50,20,2700,135.54,88.72063
P25,2,117.4781,50,20,2700,140.51,88.95798
P25,2,117.4781,50,20,2700,145.35,88.93703
P25,2,117.4781,50,20,2700,150.46,89.42828
P25,2,117.4781,50,20,2700,155.56,89.41968
P25,2,117.4781,50,20,2700,160.46,89.45074
P25,2,117.4781,50,20,2700,165.44,89.6591
P25,2,117.4781,50,20,2700,170.5,89.82809
P25,2,117.4781,50,20,2700,175.68,89.73614
P25,2,117.4781,50,20,2700,180.67,89.64548
P25,2,117.4781,50,20,2700,185.51,89.90637
P25,2,117.4781,50,20,2700,190.59,89.72965
P25,2,117.4781,50,20,2700,195.48,90.08483
P25,2,117.4781,50,20,2700,200.5,89.80685
P25,2,117.4781,50,20,2700,205.46,89.9913
P25,2,117.4781,50,20,2700,210.7,89.96954
P25,2,117.4781,50,20,2700,215.46,90.06651
P25,2,117.4781,50,20,2700,220.63,90.11852
P25,2,117.4781,50,20,2700,225.57,90.07999
P25,2,117.4781,50,20,2700,230.37,90.03834
P25,2,117.4781,50,20,2700,235.43,90.24033
P25,2,117.4781,50,20,2700,240.49,90.2504
P25,2,117.4781,50,20,2700,245.36,89.99532
P25,2,117.4781,50,20,2700,250.39,90.10678
P25,2,117.4781,50,20,2700,255.66,89.93479
P25,2,117.4781,50,20,2700,260.54,90.19707
P25,2,117.4781,50,20,2700,265.7,90.15191
P25,2,117.4781,50,20,2700,270.52,90.25954
P25,2,117.4781,50,20,2700,275.47,90.33171
P25,2,117.4781,50,20,2700,280.69,90.10257
P25,2,117.4781,50,20,2700,285.46,90.29045
P25,2,117.4781,50,20,2700,290.68,90.34241
P25,2,117.4781,50,20,2700,295.48,90.2676
P25,2,117.4781,50,20,2700,300.69,90.10405
P25,2,117.4781,50,20,2700,305.56,90.24125
P25,2,117.4781,50,20,2700,310.48,90.34949
P25,2,117.4781,50,20,2700,315.51,90.15848
P25,2,117.4781,50,20,2700,320.49,90.13773
P25,2,117.4781,50,20,2700,325.43,90.20428
P25,2,117.4781,50,20,2700,330.67,90.20324
P25,2,117.4781,50,20,2700,335.53,90.30441
P25,2,117.4781,50,20,2700,340.58,90.21411
P25,2,117.4781,50,20,2700,345.44,90.30168
P25,2,117.4781,50,20,2700,350.66,90.29015
P25,2,117.4781,50,20,2700,355.46,90.15128
P25,2,117.4781,50,20,2700,360.62,90.2832
P25,2,117.4781,50,20,2700,365.72,90.12692
P25,2,117.4781,50,20,2700,370.35,90.17709
P25,2,117.4781,50,20,2700,375.46,90.23692
P25,2,117.4781,50,20,2700,380.5,90.19513
P25,2,117.4781,50,20,2700,385.66,90.30318
P25,2,117.4781,50,20,2700,390.71,90.13197
P25,2,117.4781,50,20,2700,395.47,90.35159
P25,2,117.4781,50,20,2700,400.7,90.27474
P25,2,117.4781,50,20,2700,405.56,90.14855
P25,2,117.4781,50,20,2700,410.47,90.14816
P25,2,117.4781,50,20,2700,415.56,90.1807
P25,2,117.4781,50,20,2700,420.53,90.079
P25,2,117.4781,50,20,2700,425.5,90.15865
P25,2,117.4781,50,20,2700,430.61,90.22097
P25,2,117.4781,50,20,2700,435.37,90.27573
P25,2,117.4781,50,20,2700,440.36,90.32826
P25,2,117.4781,50,20,2700,445.38,90.19863
P25,2,117.4781,50,20,2700,450.71,90.16892
P25,2,117.4781,50,20,2700,455.73,90.40123
P25,2,117.4781,50,20,2700,460.61,90.37364
P25,2,117.4781,50,20,2700,465.58,90.18606
P25,2,117.4781,50,20,2700,470.63,90.185
P25,2,117.4781,50,20,2700,475.61,90.28532
P25,2,117.4781,50,20,2700,480.53,90.38255
P25,2,117.4781,50,20,2700,485.4,90.17106
P25,2,117.4781,50,20,2700,490.74,90.21992
P25,2,117.4781,50,20,2700,495.58,90.1552
P25,2,117.4781,50,20,2700,500.49,90.23146
P25,2,117.4781,50,20,2700,505.55,90.23792
P25,2,117.4781,50,20,2700,510.57,90.15861
P25,2,117.4781,50,20,2700,515.73,90.35754
P25,2,117.4781,50,20,2700,520.58,90.26217
P25,2,117.4781,50,20,2700,525.44,90.31698
P25,2,117.4781,50,20,2700,530.56,90.26405
P25,2,117.4781,50,20,2700,535.58,90.37308
P25,2,117.4781,50,20,2700,540.72,90.24716
P25,2,117.4781,50,20,2700,545.42,90.29343
P25,2,117.4781,50,20,2700,550.71,90.37782
P25,2,117.4781,50,20,2700,555.58,90.13268
P25,2,117.4781,50,20,2700,560.48,90.07876
P25,2,117.4781,50,20,2700,565.38,90.33333
P25,2,117.4781,50,20,2700,570.55,90.15913
P25,2,117.4781,50,20,2700,575.57,90.21574
P25,2,117.4781,50,20,2700,580.49,90.37698
P25,2,117.4781,50,20,2700,585.66,90.31886
P25,2,117.4781,50,20,2700,590.38,90.22255
P25,2,117.4781,50,20,2700,595.58,90.19293
P25,2,117.4781,50,20,2700,600.51,90.28307
P25,2,117.4781,50,20,2700,605.54,90.23966
P25,2,117.4781,50,20,2700,610.48,90.28284
P25,2,117.4781,50,20,2700,615.72,90.14613
P25,2,117.4781,50,20,2700,620.53,90.1792
P25,2,117.4781,50,20,2700,625.52,90.1671
P25,2,117.4781,50,20,2700,630.63,90.44243
P25,2,117.4781,50,20,2700,635.58,90.27287
P25,2,117.4781,50,20,2700,640.63,90.32027
P25,2,117.4781,50,20,2700,645.76,90.24329
P25,2,117.4781,50,20,2700,650.5,90.33515
P25,2,117.4781,50,20,2700,655.52,90.22895
P25,2,117.4781,50,20,2700,660.52,90.08714
P25,2,117.4781,50,20,2700,665.36,90.25349
P25,2,117.4781,50,20,2700,670.42,90.25478
P25,2,117.4781,50,20,2700,675.73,90.11185
P25,2,117.4781,50,20,2700,680.53,90.17264
P25,2,117.4781,50,20,2700,685.57,90.16803
P25,2,117.4781,50,20,2700,690.63,90.46255
P25,2,117.4781,50,20,2700,695.73,90.18083
P25,2,117.4781,50,20,2700,700.75,90.02861
P25,2,117.4781,50,20,2700,705.51,90.21936
P25,2,117.4781,50,20,2700,710.56,90.36646
P25,2,117.4781,50,20,2700,715.39,90.20132
P25,2,117.4781,50,20,2700,720.58,90.3277
P25,2,117.4781,50,20,2700,725.75,90.24281
P25,2,117.4781,50,20,2700,730.51,90.37346
P25,2,117.4781,50,20,2700,735.54,90.29919
P25,2,117.4781,50,20,2700,740.59,90.30836
P25,2,117.4781,50,20,2700,745.65,90.19672
P25,2,117.4781,50,20,2700,750.39,90.28226
P25,2,117.4781,50,20,2700,755.51,90.15012
P25,2,117.4781,50,20,2700,760.76,90.29331
P25,2,117.4781,50,20,2700,765.74,90.23845
P25,2,117.4781,50,20,2700,770.77,90.24432
P25,2,117.4781,50,20,2700,775.73,90.24549
P25,2,117.4781,50,20,2700,780.77,90.26414
P25,2,117.4781,50,20,2700,785.75,90.09634
P25,2,117.4781,50,20,2700,790.5,90.26703
P25,2,117.4781,50,20,2700,795.58,90.26774
P25,2,117.4781,50,20,2700,800.67,90.13971
P25,2,117.4781,50,20,2700,805.51,90.41624
P25,2,117.4781,50,20,2700,810.66,90.27595
P25,2,117.4781,50,20,2700,815.56,90.1965
P25,2,117.4781,50,20,2700,820.77,90.17364
P25,2,117.4781,50,20,2700,825.59,90.24844
P25,2,117.4781,50,20,2700,830.76,90.28601
P25,2,117.4781,50,20,2700,835.63,90.24097
P25,2,117.4781,50,20,2700,840.77,90.28551
P25,2,117.4781,50,20,2700,845.53,90.25253
P25,2,117.4781,50,20,2700,850.66,90.1591
P25,2,117.4781,50,20,2700,855.56,90.06225
P25,2,117.4781,50,20,2700,860.52,90.07597
P25,2,117.4781,50,20,2700,865.54,90.26286
P25,2,117.4781,50,20,2700,870.46,90.11729
P25,2,117.4781,50,20,2700,875.54,90.08463
P25,2,117.4781,50,20,2700,880.58,90.1437
P25,2,117.4781,50,20,2700,885.54,90.28762
P25,2,117.4781,50,20,2700,890.65,90.40144
P25,2,117.4781,50,20,2700,895.78,90.25745
P25,2,117.4781,50,20,2700,900.52,90.18564
P25,2,117.4781,50,20,2700,905.77,90.20478
P25,2,117.4781,50,20,2700,910.55,90.34414
P25,2,117.4781,50,20,2700,915.65,90.12144
P25,2,117.4781,50,20,2700,920.62,90.13246
P25,2,117.4781,50,20,2700,925.73,90.03758
P25,2,117.4781,50,20,2700,930.77,90.25784
P25,2,117.4781,50,20,2700,935.76,90.22421
P25,2,117.4781,50,20,2700,940.6,90.29935
P25,2,117.4781,50,20,2700,945.75,90.30989
P25,2,117.4781,50,20,2700,950.5,90.13368
P25,2,117.4781,50,20,2700,955.54,90.2886
P25,2,117.4781,50,20,2700,960.49,90.16164
P25,2,117.4781,50,20,2700,965.55,90.22234
P25,2,117.4781,50,20,2700,970.49,90.26224
P25,2,117.4781,50,20,2700,975.6,90.35271
P25,2,117.4781,50,20,2700,980.41,90.03994
P25,2,117.4781,50,20,2700,985.68,90.38795
P25,2,117.4781,50,20,2700,990.59,90.23412
P25,2,117.4781,50,20,2700,995.6,90.17185
P25,2,117.4781,50,20,2700,1000.75,90.255
P25,2,117.4781,50,20,2700,1005.65,90.10146
P25,2,117.4781,50,20,2700,1010.62,90.05688
P25,2,117.4781,50,20,2700,1015.59,90.20864
P25,2,117.4781,50,20,2700,1020.54,90.11861
P25,2,117.4781,50,20,2700,1025.64,90.12772
P25,2,117.4781,50,20,2700,1030.66,90.05337
P25,2,117.4781,50,20,2700,1035.79,90.26518
P25,2,117.4781,50,20,2700,1040.6,90.34733
P25,2,117.4781,50,20,2700,1045.54,90.19269
P25,2,117.4781,50,20,2700,1050.55,90.16656
P25,2,117.4781,50,20,2700,1055.61,90.33559
P25,2,117.4781,50,20,2700,1060.46,90.20082
P25,2,117.4781,50,20,2700,1065.69,90.38081
P25,2,117.4781,50,20,2700,1070.67,90.33713
P25,2,117.4781,50,20,2700,1075.62,90.42822
P25,2,117.4781,50,20,2700,1080.59,90.3207
P25,2,117.4781,50,20,2700,1085.78,90.26919
P25,2,117.4781,50,20,2700,1090.62,90.18039
P25,2,117.4781,50,20,2700,1095.49,90.25401
P25,2,117.4781,50,20,2700,1100.78,90.27434
P25,2,117.4781,50,20,2700,1105.49,90.24531
P25,2,117.4781,50,20,2700,1110.77,90.3397
P25,2,117.4781,50,20,2700,1115.52,90.36572
P25,2,117.4781,50,20,2700,1120.7,90.29998
P25,2,117.4781,50,20,2700,1125.75,90.33777
P25,2,117.4781,50,20,2700,1130.49,90.20865
P25,2,117.4781,50,20,2700,1135.53,90.21179
P25,2,117.4781,50,20,2700,1140.78,90.20968
P25,2,117.4781,50,20,2700,1145.77,90.25869
P25,2,117.4781,50,20,2700,1150.79,90.30534
P25,2,117.4781,50,20,2700,1155.61,90.28909
P25,2,117.4781,50,20,2700,1160.62,90.32162
P25,2,117.4781,50,20,2700,1165.6,90.20853
P25,2,117.4781,50,20,2700,1170.77,90.27499
P25,2,117.4781,50,20,2700,1175.79,90.24497
P25,2,117.4781,50,20,2700,1180.58,90.24288
P25,2,117.4781,50,20,2700,1185.6,90.13803
P25,2,117.4781,50,20,2700,1190.63,90.19926
P25,2,117.4781,50,20,2700,1195.52,90.20741
P25,2,117.4781,50,20,2700,1200.81,90.14441
P25,2,117.4781,50,20,2700,1205.77,90.28335
P25,2,117.4781,50,20,2700,1210.64,90.50517
P25,2,117.4781,50,20,2700,1215.6,90.18778
P25,2,117.4781,50,20,2700,1220.71,90.37262
P25,2,117.4781,50,20,2700,1225.8,90.1876
P25,2,117.4781,50,20,2700,1230.51,90.28545
P25,2,117.4781,50,20,2700,1235.54,90.37091
P25,2,117.4781,50,20,2700,1240.7,90.17978
P25,2,117.4781,50,20,2700,1245.5,90.34328
P25,2,117.4781,50,20,2700,1250.77,90.20119
P25,2,117.4781,50,20,2700,1255.81,90.24115
P25,2,117.4781,50,20,2700,1260.6,90.37946
P25,2,117.4781,50,20,2700,1265.76,90.35502
P25,2,117.4781,50,20,2700,1270.66,90.23846
P25,2,117.4781,50,20,2700,1275.71,90.19072
P25,2,117.4781,50,20,2700,1280.64,90.18759
P25,2,117.4781,50,20,2700,1285.55,90.1983
P25,2,117.4781,50,20,2700,1290.54,90.25301
P25,2,117.4781,50,20,2700,1295.8,90.07473
P25,2,117.4781,50,20,2700,1300.7,90.32231
P25,2,117.4781,50,20,2700,1305.55,90.3317
P25,2,117.4781,50,20,2700,1310.44,90.31721
P25,2,117.4781,50,20,2700,1315.64,90.27602
P25,2,117.4781,50,20,2700,1320.6,90.20772
P25,2,117.4781,50,20,2700,1325.54,90.25553
P25,2,117.4781,50,20,2700,1330.55,90.29689
P25,2,117.4781,50,20,2700,1335.42,90.24445
P25,2,117.4781,50,20,2700,1340.58,90.20519
P25,2,117.4781,50,20,2700,1345.57,90.27755
P25,2,117.4781,50,20,2700,1350.47,90.43059
P25,2,117.4781,50,20,2700,1355.62,90.18507
P25,2,117.4781,50,20,2700,1360.43,90.1898
P25,2,117.4781,50,20,2700,1365.55,90.34136
P25,2,117.4781,50,20,2700,1370.43,90.3204
P25,2,117.4781,50,20,2700,1375.6,90.29405
P25,2,117.4781,50,20,2700,1380.82,90.05072
P25,2,117.4781,50,20,2700,1385.74,90.20781
P25,2,117.4781,50,20,2700,1390.63,90.21751
P25,2,117.4781,50,20,2700,1395.83,90.41285
P25,2,117.4781,50,20,2700,1400.55,90.22737
P25,2,117.4781,50,20,2700,1405.57,90.33739
P25,2,117.4781,50,20,2700,1410.66,90.20699
P25,2,117.4781,50,20,2700,1415.68,90.09161
P25,2,117.4781,50,20,2700,1420.73,90.22941
P25,2,117.4781,50,20,2700,1425.57,90.29741
P25,2,117.4781,50,20,2700,1430.51,90.2642
P25,2,117.4781,50,20,2700,1435.64,90.14781
P25,2,117.4781,50,20,2700,1440.59,90.18136
P25,2,117.4781,50,20,2700,1445.46,90.3001
P25,2,117.4781,50,20,2700,1450.6,90.28912
P25,2,117.4781,50,20,2700,1455.63,90.35698
P25,2,117.4781,50,20,2700,1460.83,90.07512
P25,2,117.4781,50,20,2700,1465.54,90.17869
P25,2,117.4781,50,20,2700,1470.48,90.22776
P25,2,117.4781,50,20,2700,1475.84,90.21107
P25,2,117.4781,50,20,2700,1480.63,90.29798
P25,2,117.4781,50,20,2700,1485.84,90.3435
P25,2,117.4781,50,20,2700,1490.57,90.33356
P25,2,117.4781,50,20,2700,1495.55,90.36309
P25,2,117.4781,50,20,2700,1500.46,90.32637
P25,2,117.4781,50,20,2700,1505.66,90.15354
P25,2,117.4781,50,20,2700,1510.82,90.14569
P25,2,117.4781,50,20,2700,1515.56,90.15088
P25,2,117.4781,50,20,2700,1520.82,90.10813
P25,2,117.4781,50,20,2700,1525.67,90.34431
P25,2,117.4781,50,20,2700,1530.84,90.26235
P25,2,117.4781,50,20,2700,1535.52,90.31833
P25,2,117.4781,50,20,2700,1540.46,90.30245
P25,2,117.4781,50,20,2700,1545.65,90.17012
P25,2,117.4781,50,20,2700,1550.66,90.27229
P25,2,117.4781,50,20,2700,1555.57,90.25053
P25,2,117.4781,50,20,2700,1560.54,90.08278
P25,2,117.4781,50,20,2700,1565.56,90.20655
P25,2,117.4781,50,20,2700,1570.61,90.22402
P25,2,117.4781,50,20,2700,1575.66,90.07581
P25,2,117.4781,50,20,2700,1580.59,90.15788
P25,2,117.4781,50,20,2700,1585.71,89.96901
P25,2,117.4781,50,20,2700,1590.46,90.19414
P25,2,117.4781,50,20,2700,1595.66,90.17794
P25,2,117.4781,50,20,2700,1600.81,90.06586
P25,2,117.4781,50,20,2700,1605.47,90.3522
P25,2,117.4781,50,20,2700,1610.74,90.28635
P25,2,117.4781,50,20,2700,1615.6,90.21214
P25,2,117.4781,50,20,2700,1620.57,90.19536
P25,2,117.4781,50,20,2700,1625.49,90.20317
P25,2,117.4781,50,20,2700,1630.53,90.17494
P25,2,117.4781,50,20,2700,1635.71,90.13549
P25,2,117.4781,50,20,2700,1640.49,90.12369
P25,2,117.4781,50,20,2700,1645.62,90.08065
P25,2,117.4781,50,20,2700,1650.6,90.20918
P25,2,117.4781,50,20,2700,1655.47,90.21461
P25,2,117.4781,50,20,2700,1660.75,90.16795
P25,2,117.4781,50,20,2700,1665.52,90.23434
P25,2,117.4781,50,20,2700,1670.8,90.25967
P25,2,117.4781,50,20,2700,1675.52,90.17748
P25,2,117.4781,50,20,2700,1680.56,90.18221
P25,2,117.4781,50,20,2700,1685.59,90.28974
P25,2,117.4781,50,20,2700,1690.83,90.23538
P25,2,117.4781,50,20,2700,1695.77,90.36543
P25,2,117.4781,50,20,2700,1700.64,89.98817
P25,2,117.4781,50,20,2700,1705.86,90.18988
P25,2,117.4781,50,20,2700,1710.59,90.09252
P25,2,117.4781,50,20,2700,1715.46,90.27924
P25,2,117.4781,50,20,2700,1720.86,90.12882
P25,2,117.4781,50,20,2700,1725.52,90.16422
P25,2,117.4781,50,20,2700,1730.61,90.00011
P25,2,117.4781,50,20,2700,1735.51,90.05433
P25,2,117.4781,50,20,2700,1740.5,90.42887
P25,2,117.4781,50,20,2700,1745.51,90.22524
P25,2,117.4781,50,20,2700,1750.49,90.16017
P25,2,117.4781,50,20,3000,0.74,67.96093
P25,2,117.4781,50,20,3000,5.33,62.92012
P25,2,117.4781,50,20,3000,10.64,66.92842
P25,2,117.4781,50,20,3000,15.68,68.83466
P25,2,117.4781,50,20,3000,20.69,76.3878
P25,2,117.4781,50,20,3000,25.48,80.15328
P25,2,117.4781,50,20,3000,30.61,81.82818
P25,2,117.4781,50,20,3000,35.57,82.43411
P25,2,117.4781,50,20,3000,40.83,83.15329
P25,2,117.4781,50,20,3000,45.62,84.53408
P25,2,117.4781,50,20,3000,50.59,85.36789
P25,2,117.4781,50,20,3000,55.65,86.68073
P25,2,117.4781,50,20,3000,60.76,87.94614
P25,2,117.4781,50,20,3000,65.68,87.81449
P25,2,117.4781,50,20,3000,70.55,87.9501
P25,2,117.4781,50,20,3000,75.76,87.39252
P25,2,117.4781,50,20,3000,80.52,88.18415
P25,2,117.4781,50,20,3000,85.89,88.3977
P25,2,117.4781,50,20,3000,90.72,87.75016
P25,2,117.4781,50,20,3000,95.98,88.09634
P25,2,117.4781,50,20,3000,100.61,88.1343
P25,2,117.4781,50,20,3000,105.68,88.45442
P25,2,117.4781,50,20,3000,110.73,88.33524
P25,2,117.4781,50,20,3000,115.6,88.66317
P25,2,117.4781,50,20,3000,120.83,88.82861
P25,2,117.4781,50,20,3000,125.74,88.91837
P25,2,117.4781,50,20,3000,130.6,89.21632
P25,2,117.4781,50,20,3000,135.5,89.43068
P25,2,117.4781,50,20,3000,140.59,89.37968
P25,2,117.4781,50,20,3000,145.71,89.46324
P25,2,117.4781,50,20,3000,150.83,89.52969
P25,2,117.4781,50,20,3000,155.6,89.73875
P25,2,117.4781,50,20,3000,160.59,89.60489
P25,2,117.4781,50,20,3000,165.86,89.6426
P25,2,117.4781,50,20,3000,170.69,89.67458
P25,2,117.4781,50,20,3000,175.73,89.77869
P25,2,117.4781,50,20,3000,180.56,89.91976
P25,2,117.4781,50,20,3000,185.67,89.6577
P25,2,117.4781,50,20,3000,190.6,89.99516
P25,2,117.4781,50,20,3000,195.88,90.15307
P25,2,117.4781,50,20,3000,200.49,89.92702
P25,2,117.4781,50,20,3000,205.61,89.95366
P25,2,117.4781,50,20,3000,210.53,89.91884
P25,2,117.4781,50,20,3000,215.59,89.98238
P25,2,117.4781,50,20,3000,220.77,89.87177
P25,2,117.4781,50,20,3000,225.5,90.03022
P25,2,117.4781,50,20,3000,230.8,90.03438
P25,2,117.4781,50,20,3000,235.67,90.0566
P25,2,117.4781,50,20,3000,240.74,89.80244
P25,2,117.4781,50,20,3000,245.62,90.05465
P25,2,117.4781,50,20,3000,250.55,89.80535
P25,2,117.4781,50,20,3000,255.89,90.00818
P25,2,117.4781,50,20,3000,260.63,90.14244
P25,2,117.4781,50,20,3000,265.68,89.96786
P25,2,117.4781,50,20,3000,270.5,90.1006
P25,2,117.4781,50,20,3000,275.75,89.97066
P25,2,117.4781,50,20,3000,280.8,89.86588
P25,2,117.4781,50,20,3000,285.62,89.93161
P25,2,117.4781,50,20,3000,290.6,89.94267
P25,2,117.4781,50,20,3000,295.69,90.23218
P25,2,117.4781,50,20,3000,300.7,89.8691
P25,2,117.4781,50,20,3000,305.5,90.07109
P25,2,117.4781,50,20,3000,310.6,90.21502
P25,2,117.4781,50,20,3000,315.71,90.1883
P25,2,117.4781,50,20,3000,320.85,90.03072
P25,2,117.4781,50,20,3000,325.81,90.11648
P25,2,117.4781,50,20,3000,330.69,90.07565
P25,2,117.4781,50,20,3000,335.69,90.10263
P25,2,117.4781,50,20,3000,340.59,90.09913
P25,2,117.4781,50,20,3000,345.62,90.06873
P25,2,117.4781,50,20,3000,350.67,90.1488
P25,2,117.4781,50,20,3000,355.61,90.09914
P25,2,117.4781,50,20,3000,360.89,90.11203
P25,2,117.4781,50,20,3000,365.63,90.13123
P25,2,117.4781,50,20,3000,370.88,90.03723
P25,2,117.4781,50,20,3000,375.52,89.99879
P25,2,117.4781,50,20,3000,380.9,90.11716
P25,2,117.4781,50,20,3000,385.61,90.12978
P25,2,117.4781,50,20,3000,390.69,89.94245
P25,2,117.4781,50,20,3000,395.77,89.94733
P25,2,117.4781,50,20,3000,400.9,90.07542
P25,2,117.4781,50,20,3000,405.73,89.99891
P25,2,117.4781,50,20,3000,410.64,90.13536
P25,2,117.4781,50,20,3000,415.64,90.09542
P25,2,117.4781,50,20,3000,420.9,89.93941
P25,2,117.4781,50,20,3000,425.64,89.9939
P25,2,117.4781,50,20,3000,430.92,90.11917
P25,2,117.4781,50,20,3000,435.61,90.03009
P25,2,117.4781,50,20,3000,440.93,89.91613
P25,2,117.4781,50,20,3000,445.81,90.04447
P25,2,117.4781,50,20,3000,450.71,90.0359
P25,2,117.4781,50,20,3000,455.63,89.98417
P25,2,117.4781,50,20,3000,460.93,90.18075
P25,2,117.4781,50,20,3000,465.77,89.98401
P25,2,117.4781,50,20,3000,470.71,90.06437
P25,2,117.4781,50,20,3000,475.61,90.09206
P25,2,117.4781,50,20,3000,480.91,89.96056
P25,2,117.4781,50,20,3000,485.71,90.24152
P25,2,117.4781,50,20,3000,490.7,90.0837
P25,2,117.4781,50,20,3000,495.78,90.06844
P25,2,117.4781,50,20,3000,500.67,90.11826
P25,2,117.4781,50,20,3000,505.64,90.12265
P25,2,117.4781,50,20,3000,510.63,90.17703
P25,2,117.4781,50,20,3000,515.77,89.99325
P25,2,117.4781,50,20,3000,520.61,90.01758
P25,2,117.4781,50,20,3000,525.93,90.11412
P25,2,117.4781,50,20,3000,530.66,90.13616
P25,2,117.4781,50,20,3000,535.57,90.01707
P25,2,117.4781,50,20,3000,540.67,90.13103
P25,2,117.4781,50,20,3000,545.87,90.00403
P25,2,117.4781,50,20,3000,550.75,89.96753
P25,2,117.4781,50,20,3000,555.9,90.09753
P25,2,117.4781,50,20,3000,560.72,90.05574
P25,2,117.4781,50,20,3000,565.65,89.96507
P25,2,117.4781,50,20,3000,570.58,90.24252
P25,2,117.4781,50,20,3000,575.71,90.11807
P25,2,117.4781,50,20,3000,580.55,90.21817
P25,2,117.4781,50,20,3000,585.72,90.04034
P25,2,117.4781,50,20,3000,590.92,89.9192
P25,2,117.4781,50,20,3000,595.63,90.17213
P25,2,117.4781,50,20,3000,600.73,90.09052
P25,2,117.4781,50,20,3000,605.67,89.98846
P25,2,117.4781,50,20,3000,610.9,89.98061
P25,2,117.4781,50,20,3000,615.54,90.04666
P25,2,117.4781,50,20,3000,620.74,90.03859
P25,2,117.4781,50,20,3000,625.7,89.96447
P25,2,117.4781,50,20,3000,630.73,90.1411
P25,2,117.4781,50,20,3000,635.76,89.91122
P25,2,117.4781,50,20,3000,640.52,90.04233
P25,2,117.4781,50,20,3000,645.63,90.18067
P25,2,117.4781,50,20,3000,650.71,90.1491
P25,2,117.4781,50,20,3000,655.62,90.155
P25,2,117.4781,50,20,3000,660.92,90.20281
P25,2,117.4781,50,20,3000,665.57,89.98249
P25,2,117.4781,50,20,3000,670.61,90.09317
P25,2,117.4781,50,20,3000,675.56,90.14313
P25,2,117.4781,50,20,3000,680.64,90.09021
P25,2,117.4781,50,20,3000,685.93,90.17854
P25,2,117.4781,50,20,3000,690.89,89.98125
P25,2,117.4781,50,20,3000,695.84,89.99473
P25,2,117.4781,50,20,3000,700.94,90.15544
P25,2,117.4781,50,20,3000,705.65,89.99186
P25,2,117.4781,50,20,3000,710.72,90.20712
P25,2,117.4781,50,20,3000,715.65,90.05919
P25,2,117.4781,50,20,3000,720.62,90.11116
P25,2,117.4781,50,20,3000,725.68,90.16065
P25,2,117.4781,50,20,3000,730.93,89.95226
P25,2,117.4781,50,20,3000,735.74,90.11073
P25,2,117.4781,50,20,3000,740.8,90.0702
P25,2,117.4781,50,20,3000,745.64,90.05212
P25,2,117.4781,50,20,3000,750.65,89.96117
P25,2,117.4781,50,20,3000,755.67,90.13849
P25,2,117.4781,50,20,3000,760.66,90.06785
P25,2,117.4781,50,20,3000,765.83,90.1043
P25,2,117.4781,50,20,3000,770.62,89.95193
P25,2,117.4781,50,20,3000,775.61,90.19035
P25,2,117.4781,50,20,3000,780.61,89.97683
P25,2,117.4781,50,20,3000,785.89,90.08653
P25,2,117.4781,50,20,3000,790.68,90.17345
P25,2,117.4781,50,20,3000,795.68,90.05801
P25,2,117.4781,50,20,3000,800.83,90.15643
P25,2,117.4781,50,20,3000,805.66,89.97136
P25,2,117.4781,50,20,3000,810.63,90.10493
P25,2,117.4781,50,20,3000,815.66,89.83757
P25,2,117.4781,50,20,3000,820.65,90.02767
P25,2,117.4781,50,20,3000,825.95,90.23924
P25,2,117.4781,50,20,3000,830.65,90.23422
P25,2,117.4781,50,20,3000,835.66,90.09388
P25,2,117.4781,50,20,3000,840.75,90.09916
P25,2,117.4781,50,20,3000,845.66,90.22288
P25,2,117.4781,50,20,3000,850.74,90.08175
P25,2,117.4781,50,20,3000,855.63,90.19223
P25,2,117.4781,50,20,3000,860.75,90.14317
P25,2,117.4781,50,20,3000,865.66,90.04832
P25,2,117.4781,50,20,3000,870.81,90.02514
P25,2,117.4781,50,20,3000,875.94,90.02241
P25,2,117.4781,50,20,3000,880.65,90.14102
P25,2,117.4781,50,20,3000,885.64,90.13292
P25,2,117.4781,50,20,3000,890.9,89.94116
P25,2,117.4781,50,20,3000,895.52,90.02063
P25,2,117.4781,50,20,3000,900.67,90.06667
P25,2,117.4781,50,20,3000,905.88,90.12002
P25,2,117.4781,50,20,3000,910.95,89.82372
P25,2,117.4781,50,20,3000,915.74,89.9473
P25,2,117.4781,50,20,3000,920.94,90.18269
P25,2,117.4781,50,20,3000,925.68,90.18855
