particle,repetition,dist_mm,dist_perc,C0,time,rpm,trans
P25,1,117.4781,50,10,1291.24,900,90.87711
P25,1,117.4781,50,10,1296.24,900,91.1087
P25,1,117.4781,50,10,1301.23,900,91.27281
P25,1,117.4781,50,10,1306.26,900,91.28519
P25,1,117.4781,50,10,1311.25,900,91.15958
P25,1,117.4781,50,10,1316.25,900,90.90438
P25,1,117.4781,50,10,1321.23,900,90.80486
P25,1,117.4781,50,10,1326.24,900,91.02797
P25,1,117.4781,50,10,1331.24,900,90.93166
P25,1,117.4781,50,10,1336.24,900,91.04092
P25,1,117.4781,50,10,1341.24,900,90.99483
P25,1,117.4781,50,10,1346.23,900,91.1034
P25,1,117.4781,50,10,1351.24,900,91.20518
P25,1,117.4781,50,10,1356.23,900,91.3022
P25,1,117.4781,50,10,1361.24,900,91.27842
P25,1,117.4781,50,10,1366.23,900,91.31203
P25,1,117.4781,50,10,1371.22,900,91.22638
P25,1,117.4781,50,10,1376.23,900,91.25717
P25,1,117.4781,50,10,1381.24,900,91.6549
P25,1,117.4781,50,10,1386.24,900,91.76831
P25,1,117.4781,50,10,1391.23,900,91.38442
P25,1,117.4781,50,10,1396.23,900,91.23315
P25,1,117.4781,50,10,1401.23,900,90.93818
P25,1,117.4781,50,10,1406.24,900,91.23
P25,1,117.4781,50,10,1411.23,900,91.16499
P25,1,117.4781,50,10,1416.22,900,90.80304
P25,1,117.4781,50,10,1421.25,900,90.88515
P25,1,117.4781,50,10,1426.23,900,90.80558
P25,1,117.4781,50,10,1431.22,900,91.05279
P25,1,117.4781,50,10,1436.23,900,91.3039
P25,1,117.4781,50,10,1441.23,900,91.42818
P25,1,117.4781,50,10,1446.24,900,91.33296
P25,1,117.4781,50,10,1451.22,900,91.43095
P25,1,117.4781,50,10,1456.23,900,91.44665
P25,1,117.4781,50,10,1461.27,900,91.65562
P25,1,117.4781,50,10,1466.22,900,91.26958
P25,1,117.4781,50,10,1471.22,900,91.28558
P25,1,117.4781,50,10,1476.26,900,91.32605
P25,1,117.4781,50,10,1481.23,900,91.47183
P25,1,117.4781,50,10,1486.25,900,91.53445
P25,1,117.4781,50,10,1491.22,900,91.49963
P25,1,117.4781,50,10,1496.22,900,91.65042
P25,1,117.4781,50,10,1501.24,900,91.44167
P25,1,117.4781,50,10,1506.23,900,91.40157
P25,1,117.4781,50,10,1511.23,900,91.51923
P25,1,117.4781,50,10,1516.25,900,91.34426
P25,1,117.4781,50,10,1521.21,900,91.43697
P25,1,117.4781,50,10,1526.22,900,91.60858
P25,1,117.4781,50,10,1531.21,900,91.64175
P25,1,117.4781,50,10,1536.23,900,91.68052
P25,1,117.4781,50,10,1541.21,900,91.58192
P25,1,117.4781,50,10,1546.22,900,91.61366
P25,1,117.4781,50,10,1551.22,900,91.3326
P25,1,117.4781,50,10,1556.32,900,91.61845
P25,1,117.4781,50,10,1561.22,900,91.7625
P25,1,117.4781,50,10,1566.28,900,91.68774
P25,1,117.4781,50,10,1571.22,900,91.79734
P25,1,117.4781,50,10,1576.28,900,91.6633
P25,1,117.4781,50,10,1581.27,900,91.52129
P25,1,117.4781,50,10,1586.29,900,91.63345
P25,1,117.4781,50,10,1591.29,900,91.61968
P25,1,117.4781,50,10,1596.27,900,91.62016
P25,1,117.4781,50,10,1601.27,900,91.70535
P25,1,117.4781,50,10,1606.28,900,91.78447
P25,1,117.4781,50,10,1611.29,900,91.39684
P25,1,117.4781,50,10,1616.27,900,91.76685
P25,1,117.4781,50,10,1621.28,900,91.4634
P25,1,117.4781,50,10,1626.27,900,91.45087
P25,1,117.4781,50,10,1631.3,900,91.50218
P25,1,117.4781,50,10,1636.28,900,91.25654
P25,1,117.4781,50,10,1641.28,900,91.28174
P25,1,117.4781,50,10,1646.28,900,91.38142
P25,1,117.4781,50,10,1651.29,900,91.19187
P25,1,117.4781,50,10,1656.27,900,91.44491
P25,1,117.4781,50,10,1661.28,900,91.64646
P25,1,117.4781,50,10,1666.27,900,91.6219
P25,1,117.4781,50,10,1671.29,900,91.45638
P25,1,117.4781,50,10,1676.28,900,91.45195
P25,1,117.4781,50,10,1681.29,900,91.5605
P25,1,117.4781,50,10,1686.28,900,91.60761
P25,1,117.4781,50,10,1691.28,900,91.66486
P25,1,117.4781,50,10,1696.27,900,91.58949
P25,1,117.4781,50,10,1701.27,900,91.7732
P25,1,117.4781,50,10,1706.28,900,91.83241
P25,1,117.4781,50,10,1711.27,900,91.65376
P25,1,117.4781,50,10,1716.31,900,91.84126
P25,1,117.4781,50,10,1721.27,900,91.70676
P25,1,117.4781,50,10,1726.26,900,91.68091
P25,1,117.4781,50,10,1731.26,900,91.65705
P25,1,117.4781,50,10,1736.29,900,91.56458
P25,1,117.4781,50,10,1741.3,900,91.92874
P25,1,117.4781,50,10,1746.26,900,91.65699
P25,1,117.4781,50,10,1751.27,900,91.39557
P25,1,117.4781,50,10,2.15,1200,77.41183
P25,1,117.4781,50,10,6.86,1200,77.1425
P25,1,117.4781,50,10,11.28,1200,77.41154
P25,1,117.4781,50,10,16.29,1200,77.58371
P25,1,117.4781,50,10,21.26,1200,77.68098
P25,1,117.4781,50,10,26.58,1200,77.70892
P25,1,117.4781,50,10,31.27,1200,78.05667
P25,1,117.4781,50,10,36.78,1200,77.56808
P25,1,117.4781,50,10,41.26,1200,78.21305
P25,1,117.4781,50,10,46.28,1200,78.1255
P25,1,117.4781,50,10,51.27,1200,77.96886
P25,1,117.4781,50,10,56.27,1200,78.64776
P25,1,117.4781,50,10,61.27,1200,78.34808
P25,1,117.4781,50,10,66.27,1200,78.64236
P25,1,117.4781,50,10,71.27,1200,79.28666
P25,1,117.4781,50,10,76.28,1200,80.30104
P25,1,117.4781,50,10,81.27,1200,79.60667
P25,1,117.4781,50,10,86.31,1200,79.97292
P25,1,117.4781,50,10,91.26,1200,79.88221
P25,1,117.4781,50,10,96.31,1200,79.89894
P25,1,117.4781,50,10,101.27,1200,80.66017
P25,1,117.4781,50,10,106.32,1200,80.4965
P25,1,117.4781,50,10,111.26,1200,81.4655
P25,1,117.4781,50,10,116.29,1200,81.00291
P25,1,117.4781,50,10,121.3,1200,81.39211
P25,1,117.4781,50,10,126.3,1200,81.81051
P25,1,117.4781,50,10,131.3,1200,81.46281
P25,1,117.4781,50,10,136.29,1200,81.38686
P25,1,117.4781,50,10,141.29,1200,82.00575
P25,1,117.4781,50,10,146.29,1200,82.38974
P25,1,117.4781,50,10,151.28,1200,82.34628
P25,1,117.4781,50,10,156.29,1200,82.62686
P25,1,117.4781,50,10,161.29,1200,82.42358
P25,1,117.4781,50,10,166.3,1200,82.6506
P25,1,117.4781,50,10,171.29,1200,82.50858
P25,1,117.4781,50,10,176.28,1200,82.19911
P25,1,117.4781,50,10,181.3,1200,82.25519
P25,1,117.4781,50,10,186.3,1200,82.94229
P25,1,117.4781,50,10,191.29,1200,82.89841
P25,1,117.4781,50,10,196.28,1200,81.60648
P25,1,117.4781,50,10,201.29,1200,82.99287
P25,1,117.4781,50,10,206.28,1200,84.2053
P25,1,117.4781,50,10,211.28,1200,84.22519
P25,1,117.4781,50,10,216.3,1200,85.4533
P25,1,117.4781,50,10,221.28,1200,86.55921
P25,1,117.4781,50,10,226.26,1200,84.48614
P25,1,117.4781,50,10,231.34,1200,85.18589
P25,1,117.4781,50,10,236.27,1200,84.42152
P25,1,117.4781,50,10,241.33,1200,83.56589
P25,1,117.4781,50,10,246.28,1200,83.55929
P25,1,117.4781,50,10,251.32,1200,84.17857
P25,1,117.4781,50,10,256.31,1200,85.05458
P25,1,117.4781,50,10,261.31,1200,84.97444
P25,1,117.4781,50,10,266.32,1200,85.15867
P25,1,117.4781,50,10,271.3,1200,85.04738
P25,1,117.4781,50,10,276.32,1200,85.55373
P25,1,117.4781,50,10,281.3,1200,85.81086
P25,1,117.4781,50,10,286.3,1200,85.95171
P25,1,117.4781,50,10,291.31,1200,86.81192
P25,1,117.4781,50,10,296.3,1200,86.97861
P25,1,117.4781,50,10,301.31,1200,87.44573
P25,1,117.4781,50,10,306.33,1200,88.03682
P25,1,117.4781,50,10,311.31,1200,88.61747
P25,1,117.4781,50,10,316.3,1200,89.06781
P25,1,117.4781,50,10,321.3,1200,88.84665
P25,1,117.4781,50,10,326.3,1200,89.09034
P25,1,117.4781,50,10,331.29,1200,88.54212
P25,1,117.4781,50,10,336.32,1200,88.15682
P25,1,117.4781,50,10,341.29,1200,87.55581
P25,1,117.4781,50,10,346.31,1200,87.03522
P25,1,117.4781,50,10,351.29,1200,86.72855
P25,1,117.4781,50,10,356.28,1200,88.27238
P25,1,117.4781,50,10,361.29,1200,89.04755
P25,1,117.4781,50,10,366.29,1200,88.56113
P25,1,117.4781,50,10,371.28,1200,88.54601
P25,1,117.4781,50,10,376.29,1200,88.99416
P25,1,117.4781,50,10,381.28,1200,89.00203
P25,1,117.4781,50,10,386.3,1200,88.90791
P25,1,117.4781,50,10,391.3,1200,89.72744
P25,1,117.4781,50,10,396.35,1200,89.91055
P25,1,117.4781,50,10,401.28,1200,89.65083
P25,1,117.4781,50,10,406.33,1200,89.97143
P25,1,117.4781,50,10,411.28,1200,90.46207
P25,1,117.4781,50,10,416.35,1200,89.92034
P25,1,117.4781,50,10,421.35,1200,90.17883
P25,1,117.4781,50,10,426.32,1200,90.41623
P25,1,117.4781,50,10,431.33,1200,90.41903
P25,1,117.4781,50,10,436.34,1200,90.44855
P25,1,117.4781,50,10,441.35,1200,90.45667
P25,1,117.4781,50,10,446.33,1200,90.3299
P25,1,117.4781,50,10,451.31,1200,90.63488
P25,1,117.4781,50,10,456.32,1200,90.94472
P25,1,117.4781,50,10,461.31,1200,90.81924
P25,1,117.4781,50,10,466.32,1200,90.78131
P25,1,117.4781,50,10,471.31,1200,90.67583
P25,1,117.4781,50,10,476.31,1200,90.49864
P25,1,117.4781,50,10,481.32,1200,90.58604
P25,1,117.4781,50,10,486.33,1200,90.51289
P25,1,117.4781,50,10,491.34,1200,90.8
P25,1,117.4781,50,10,496.31,1200,90.84319
P25,1,117.4781,50,10,501.3,1200,90.72227
P25,1,117.4781,50,10,506.31,1200,90.84764
P25,1,117.4781,50,10,511.29,1200,90.77193
P25,1,117.4781,50,10,516.33,1200,90.50542
P25,1,117.4781,50,10,521.3,1200,90.75977
P25,1,117.4781,50,10,526.31,1200,90.59467
P25,1,117.4781,50,10,531.3,1200,90.44283
P25,1,117.4781,50,10,536.29,1200,90.38543
P25,1,117.4781,50,10,541.3,1200,90.59245
P25,1,117.4781,50,10,546.3,1200,90.87518
P25,1,117.4781,50,10,551.3,1200,90.81808
P25,1,117.4781,50,10,556.34,1200,90.90604
P25,1,117.4781,50,10,561.3,1200,90.80758
P25,1,117.4781,50,10,566.3,1200,90.92831
P25,1,117.4781,50,10,571.3,1200,90.88832
P25,1,117.4781,50,10,576.32,1200,90.8906
P25,1,117.4781,50,10,581.28,1200,91.08494
P25,1,117.4781,50,10,586.36,1200,90.87292
P25,1,117.4781,50,10,591.31,1200,91.01268
P25,1,117.4781,50,10,596.34,1200,90.90652
P25,1,117.4781,50,10,601.33,1200,91.08739
P25,1,117.4781,50,10,606.33,1200,91.14121
P25,1,117.4781,50,10,611.35,1200,91.03554
P25,1,117.4781,50,10,616.36,1200,91.06041
P25,1,117.4781,50,10,621.33,1200,91.1026
P25,1,117.4781,50,10,626.33,1200,91.11985
P25,1,117.4781,50,10,631.33,1200,91.28432
P25,1,117.4781,50,10,636.32,1200,90.97631
P25,1,117.4781,50,10,641.32,1200,91.15704
P25,1,117.4781,50,10,646.32,1200,91.04384
P25,1,117.4781,50,10,651.34,1200,90.89351
P25,1,117.4781,50,10,656.34,1200,91.15411
P25,1,117.4781,50,10,661.32,1200,91.0536
P25,1,117.4781,50,10,666.33,1200,91.00026
P25,1,117.4781,50,10,671.32,1200,91.05672
P25,1,117.4781,50,10,676.31,1200,90.85326
P25,1,117.4781,50,10,681.32,1200,91.07788
P25,1,117.4781,50,10,686.31,1200,91.16867
P25,1,117.4781,50,10,691.32,1200,90.96257
P25,1,117.4781,50,10,696.32,1200,91.06195
P25,1,117.4781,50,10,701.32,1200,91.0536
P25,1,117.4781,50,10,706.31,1200,91.17854
P25,1,117.4781,50,10,711.31,1200,91.03985
P25,1,117.4781,50,10,716.34,1200,91.24766
P25,1,117.4781,50,10,721.31,1200,91.08913
P25,1,117.4781,50,10,726.35,1200,91.52334
P25,1,117.4781,50,10,731.36,1200,91.35608
P25,1,117.4781,50,10,736.3,1200,91.55496
P25,1,117.4781,50,10,741.32,1200,91.652
P25,1,117.4781,50,10,746.32,1200,91.42384
P25,1,117.4781,50,10,751.34,1200,91.40726
P25,1,117.4781,50,10,756.3,1200,91.3733
P25,1,117.4781,50,10,761.35,1200,91.47904
P25,1,117.4781,50,10,766.34,1200,91.35846
P25,1,117.4781,50,10,771.36,1200,91.42853
P25,1,117.4781,50,10,776.3,1200,91.60223
P25,1,117.4781,50,10,781.36,1200,91.53398
P25,1,117.4781,50,10,786.34,1200,91.55071
P25,1,117.4781,50,10,791.34,1200,91.49003
P25,1,117.4781,50,10,796.35,1200,91.3727
P25,1,117.4781,50,10,801.34,1200,91.33424
P25,1,117.4781,50,10,806.34,1200,91.38717
P25,1,117.4781,50,10,811.34,1200,91.26929
P25,1,117.4781,50,10,816.33,1200,91.30634
P25,1,117.4781,50,10,821.34,1200,91.28989
P25,1,117.4781,50,10,826.34,1200,91.23882
P25,1,117.4781,50,10,831.34,1200,91.3278
P25,1,117.4781,50,10,836.33,1200,91.12562
P25,1,117.4781,50,10,841.32,1200,91.23956
P25,1,117.4781,50,10,846.34,1200,91.32455
P25,1,117.4781,50,10,851.33,1200,91.40154
P25,1,117.4781,50,10,856.35,1200,91.07514
P25,1,117.4781,50,10,861.33,1200,91.13221
P25,1,117.4781,50,10,866.36,1200,91.2338
P25,1,117.4781,50,10,871.32,1200,91.4909
P25,1,117.4781,50,10,876.35,1200,91.4268
P25,1,117.4781,50,10,881.34,1200,91.37589
P25,1,117.4781,50,10,886.33,1200,91.25027
P25,1,117.4781,50,10,891.33,1200,91.42213
P25,1,117.4781,50,10,896.32,1200,91.16756
P25,1,117.4781,50,10,901.32,1200,91.38181
P25,1,117.4781,50,10,906.32,1200,91.22234
P25,1,117.4781,50,10,911.31,1200,91.26204
P25,1,117.4781,50,10,916.32,1200,91.16045
P25,1,117.4781,50,10,921.31,1200,91.24278
P25,1,117.4781,50,10,926.37,1200,91.048
P25,1,117.4781,50,10,931.34,1200,90.98368
P25,1,117.4781,50,10,936.39,1200,91.16006
P25,1,117.4781,50,10,941.36,1200,90.98278
P25,1,117.4781,50,10,946.35,1200,91.2486
P25,1,117.4781,50,10,951.36,1200,91.40966
P25,1,117.4781,50,10,956.38,1200,91.46673
P25,1,117.4781,50,10,961.39,1200,91.55082
P25,1,117.4781,50,10,966.35,1200,91.36007
P25,1,117.4781,50,10,971.34,1200,91.5441
P25,1,117.4781,50,10,976.38,1200,91.54828
P25,1,117.4781,50,10,981.37,1200,91.5162
P25,1,117.4781,50,10,986.36,1200,91.49802
P25,1,117.4781,50,10,991.35,1200,91.33183
P25,1,117.4781,50,10,996.34,1200,91.4939
P25,1,117.4781,50,10,1001.35,1200,91.3669
P25,1,117.4781,50,10,1006.33,1200,91.30305
P25,1,117.4781,50,10,1011.35,1200,91.18717
P25,1,117.4781,50,10,1016.34,1200,91.04126
P25,1,117.4781,50,10,1021.35,1200,91.16542
P25,1,117.4781,50,10,1026.34,1200,91.75556
P25,1,117.4781,50,10,1031.36,1200,91.65493
P25,1,117.4781,50,10,1036.34,1200,91.64712
P25,1,117.4781,50,10,1041.37,1200,91.55379
P25,1,117.4781,50,10,1046.34,1200,91.59933
P25,1,117.4781,50,10,1051.33,1200,91.27879
P25,1,117.4781,50,10,1056.34,1200,91.48216
P25,1,117.4781,50,10,1061.34,1200,91.65622
P25,1,117.4781,50,10,1066.35,1200,91.4827
P25,1,117.4781,50,10,1071.37,1200,91.59041
P25,1,117.4781,50,10,1076.32,1200,91.45417
P25,1,117.4781,50,10,1081.39,1200,91.56386
P25,1,117.4781,50,10,1086.35,1200,91.46322
P25,1,117.4781,50,10,1091.39,1200,91.18788
P25,1,117.4781,50,10,1096.33,1200,91.45354
P25,1,117.4781,50,10,1101.36,1200,91.37688
P25,1,117.4781,50,10,1106.38,1200,91.34912
P25,1,117.4781,50,10,1111.36,1200,91.49494
P25,1,117.4781,50,10,1116.37,1200,91.36691
P25,1,117.4781,50,10,1121.38,1200,91.33167
P25,1,117.4781,50,10,1126.37,1200,91.4659
P25,1,117.4781,50,10,1131.41,1200,91.39301
P25,1,117.4781,50,10,1136.37,1200,91.45266
P25,1,117.4781,50,10,1141.4,1200,91.36722
P25,1,117.4781,50,10,1146.36,1200,91.48823
P25,1,117.4781,50,10,2.23,1500,76.29034
P25,1,117.4781,50,10,7.09,1500,76.03168
P25,1,117.4781,50,10,11.35,1500,76.26864
P25,1,117.4781,50,10,16.35,1500,76.50027
P25,1,117.4781,50,10,21.35,1500,76.58188
P25,1,117.4781,50,10,26.38,1500,77.08015
P25,1,117.4781,50,10,31.36,1500,77.18982
P25,1,117.4781,50,10,36.38,1500,77.09565
P25,1,117.4781,50,10,41.35,1500,77.22682
P25,1,117.4781,50,10,46.36,1500,76.93883
P25,1,117.4781,50,10,51.35,1500,77.69675
P25,1,117.4781,50,10,56.36,1500,78.42283
P25,1,117.4781,50,10,61.36,1500,78.29153
P25,1,117.4781,50,10,66.36,1500,78.35105
P25,1,117.4781,50,10,71.36,1500,79.07517
P25,1,117.4781,50,10,76.36,1500,80.02687
P25,1,117.4781,50,10,81.37,1500,80.04311
P25,1,117.4781,50,10,86.37,1500,80.20247
P25,1,117.4781,50,10,91.35,1500,79.86541
P25,1,117.4781,50,10,96.4,1500,80.2264
P25,1,117.4781,50,10,101.36,1500,80.76701
P25,1,117.4781,50,10,106.36,1500,81.41097
P25,1,117.4781,50,10,111.36,1500,81.63435
P25,1,117.4781,50,10,116.36,1500,81.86321
P25,1,117.4781,50,10,121.36,1500,81.54218
P25,1,117.4781,50,10,126.37,1500,81.89474
P25,1,117.4781,50,10,131.36,1500,81.9702
P25,1,117.4781,50,10,136.37,1500,82.19578
P25,1,117.4781,50,10,141.35,1500,82.976
P25,1,117.4781,50,10,146.36,1500,83.28041
P25,1,117.4781,50,10,151.36,1500,83.60373
P25,1,117.4781,50,10,156.37,1500,83.0798
P25,1,117.4781,50,10,161.36,1500,82.76676
P25,1,117.4781,50,10,166.37,1500,82.06718
P25,1,117.4781,50,10,171.38,1500,82.71641
P25,1,117.4781,50,10,176.36,1500,82.60857
P25,1,117.4781,50,10,181.36,1500,83.15634
P25,1,117.4781,50,10,186.37,1500,83.22272
P25,1,117.4781,50,10,191.37,1500,83.60236
P25,1,117.4781,50,10,196.37,1500,84.55965
P25,1,117.4781,50,10,201.36,1500,85.60803
P25,1,117.4781,50,10,206.37,1500,86.61822
P25,1,117.4781,50,10,211.37,1500,87.2344
P25,1,117.4781,50,10,216.37,1500,88.17522
P25,1,117.4781,50,10,221.36,1500,86.45782
P25,1,117.4781,50,10,226.39,1500,87.48318
P25,1,117.4781,50,10,231.39,1500,86.00121
P25,1,117.4781,50,10,236.37,1500,84.9491
P25,1,117.4781,50,10,241.36,1500,85.35428
P25,1,117.4781,50,10,246.37,1500,86.57769
P25,1,117.4781,50,10,251.4,1500,87.74161
P25,1,117.4781,50,10,256.37,1500,87.74052
P25,1,117.4781,50,10,261.38,1500,88.12534
P25,1,117.4781,50,10,266.37,1500,87.87026
P25,1,117.4781,50,10,271.4,1500,88.63721
P25,1,117.4781,50,10,276.38,1500,89.19596
P25,1,117.4781,50,10,281.38,1500,88.68199
P25,1,117.4781,50,10,286.37,1500,88.99537
P25,1,117.4781,50,10,291.38,1500,89.0287
P25,1,117.4781,50,10,296.37,1500,89.62447
P25,1,117.4781,50,10,301.41,1500,89.30036
P25,1,117.4781,50,10,306.37,1500,89.3923
P25,1,117.4781,50,10,311.41,1500,89.66944
P25,1,117.4781,50,10,316.37,1500,89.17521
P25,1,117.4781,50,10,321.41,1500,89.41878
P25,1,117.4781,50,10,326.44,1500,89.48278
P25,1,117.4781,50,10,331.41,1500,89.39537
P25,1,117.4781,50,10,336.38,1500,89.59259
P25,1,117.4781,50,10,341.41,1500,89.32822
P25,1,117.4781,50,10,346.37,1500,89.57443
P25,1,117.4781,50,10,351.38,1500,89.65208
P25,1,117.4781,50,10,356.37,1500,89.62856
P25,1,117.4781,50,10,361.41,1500,89.84625
P25,1,117.4781,50,10,366.39,1500,89.79018
P25,1,117.4781,50,10,371.38,1500,89.74488
P25,1,117.4781,50,10,376.39,1500,89.74993
P25,1,117.4781,50,10,381.38,1500,89.84883
P25,1,117.4781,50,10,386.39,1500,89.87373
P25,1,117.4781,50,10,391.38,1500,89.83596
P25,1,117.4781,50,10,396.39,1500,89.68962
P25,1,117.4781,50,10,401.38,1500,89.86029
P25,1,117.4781,50,10,406.39,1500,89.89645
P25,1,117.4781,50,10,411.39,1500,89.92123
P25,1,117.4781,50,10,416.41,1500,89.81622
P25,1,117.4781,50,10,421.38,1500,89.97546
P25,1,117.4781,50,10,426.39,1500,90.0427
P25,1,117.4781,50,10,431.38,1500,90.04395
P25,1,117.4781,50,10,436.4,1500,90.05399
P25,1,117.4781,50,10,441.38,1500,90.05131
P25,1,117.4781,50,10,446.39,1500,90.11404
P25,1,117.4781,50,10,451.38,1500,90.05171
P25,1,117.4781,50,10,456.39,1500,90.34743
P25,1,117.4781,50,10,461.4,1500,90.27906
P25,1,117.4781,50,10,466.39,1500,90.38409
P25,1,117.4781,50,10,471.4,1500,90.32153
P25,1,117.4781,50,10,476.39,1500,90.35575
P25,1,117.4781,50,10,481.4,1500,90.49414
P25,1,117.4781,50,10,486.39,1500,90.46953
P25,1,117.4781,50,10,491.4,1500,90.34377
P25,1,117.4781,50,10,496.39,1500,90.35661
P25,1,117.4781,50,10,501.4,1500,90.30763
P25,1,117.4781,50,10,506.39,1500,90.35144
P25,1,117.4781,50,10,511.41,1500,90.15933
P25,1,117.4781,50,10,516.42,1500,90.10353
P25,1,117.4781,50,10,521.4,1500,89.99091
P25,1,117.4781,50,10,526.39,1500,90.19767
P25,1,117.4781,50,10,531.4,1500,90.11819
P25,1,117.4781,50,10,536.4,1500,90.26463
P25,1,117.4781,50,10,541.41,1500,90.32917
P25,1,117.4781,50,10,546.4,1500,89.99068
P25,1,117.4781,50,10,551.4,1500,90.07159
P25,1,117.4781,50,10,556.39,1500,90.23269
P25,1,117.4781,50,10,561.41,1500,90.13679
P25,1,117.4781,50,10,566.4,1500,90.39074
P25,1,117.4781,50,10,571.4,1500,90.33154
P25,1,117.4781,50,10,576.4,1500,89.95287
P25,1,117.4781,50,10,581.41,1500,90.14104
P25,1,117.4781,50,10,586.4,1500,90.29041
P25,1,117.4781,50,10,591.4,1500,90.24821
P25,1,117.4781,50,10,596.39,1500,90.30807
P25,1,117.4781,50,10,601.41,1500,90.61098
P25,1,117.4781,50,10,606.41,1500,90.58305
P25,1,117.4781,50,10,611.41,1500,90.53739
P25,1,117.4781,50,10,616.41,1500,90.61043
P25,1,117.4781,50,10,621.4,1500,90.68063
P25,1,117.4781,50,10,626.41,1500,90.66809
P25,1,117.4781,50,10,631.41,1500,90.83221
P25,1,117.4781,50,10,636.42,1500,90.72834
P25,1,117.4781,50,10,641.41,1500,90.4614
P25,1,117.4781,50,10,646.41,1500,90.77877
P25,1,117.4781,50,10,651.41,1500,90.50534
P25,1,117.4781,50,10,656.42,1500,90.72357
P25,1,117.4781,50,10,661.41,1500,90.64336
P25,1,117.4781,50,10,666.42,1500,90.58399
P25,1,117.4781,50,10,671.41,1500,90.68716
P25,1,117.4781,50,10,676.42,1500,90.48174
P25,1,117.4781,50,10,681.41,1500,90.40994
P25,1,117.4781,50,10,686.41,1500,90.68852
P25,1,117.4781,50,10,691.41,1500,90.68591
P25,1,117.4781,50,10,696.41,1500,90.6582
P25,1,117.4781,50,10,701.41,1500,90.63433
P25,1,117.4781,50,10,706.41,1500,90.68098
P25,1,117.4781,50,10,711.41,1500,90.5937
P25,1,117.4781,50,10,716.41,1500,90.68928
P25,1,117.4781,50,10,721.41,1500,90.30491
P25,1,117.4781,50,10,726.41,1500,90.40459
P25,1,117.4781,50,10,731.41,1500,90.5134
P25,1,117.4781,50,10,736.42,1500,90.83268
P25,1,117.4781,50,10,741.41,1500,90.64907
P25,1,117.4781,50,10,746.41,1500,90.74073
P25,1,117.4781,50,10,751.41,1500,90.72997
P25,1,117.4781,50,10,756.41,1500,90.53806
P25,1,117.4781,50,10,761.43,1500,90.52805
P25,1,117.4781,50,10,766.42,1500,90.55622
P25,1,117.4781,50,10,771.46,1500,90.65331
P25,1,117.4781,50,10,776.42,1500,91.1417
P25,1,117.4781,50,10,781.43,1500,91.30042
P25,1,117.4781,50,10,786.42,1500,91.29125
P25,1,117.4781,50,10,791.43,1500,90.79712
P25,1,117.4781,50,10,796.45,1500,90.66291
P25,1,117.4781,50,10,801.43,1500,90.71545
P25,1,117.4781,50,10,806.46,1500,90.51365
P25,1,117.4781,50,10,811.43,1500,90.85682
P25,1,117.4781,50,10,816.42,1500,90.6901
P25,1,117.4781,50,10,821.43,1500,91.45941
P25,1,117.4781,50,10,826.42,1500,91.29111
P25,1,117.4781,50,10,831.43,1500,90.7664
P25,1,117.4781,50,10,836.42,1500,90.69852
P25,1,117.4781,50,10,841.43,1500,90.91974
P25,1,117.4781,50,10,846.42,1500,90.92219
P25,1,117.4781,50,10,851.43,1500,91.0024
P25,1,117.4781,50,10,856.42,1500,90.77638
P25,1,117.4781,50,10,861.43,1500,90.80403
P25,1,117.4781,50,10,866.42,1500,91.11081
P25,1,117.4781,50,10,2.14,1800,76.17711
P25,1,117.4781,50,10,7.41,1800,76.08891
P25,1,117.4781,50,10,11.42,1800,76.15478
P25,1,117.4781,50,10,16.44,1800,77.18735
P25,1,117.4781,50,10,21.78,1800,78.61456
P25,1,117.4781,50,10,26.53,1800,80.35332
P25,1,117.4781,50,10,31.44,1800,80.06802
P25,1,117.4781,50,10,36.45,1800,78.19832
P25,1,117.4781,50,10,41.44,1800,78.19548
P25,1,117.4781,50,10,46.43,1800,78.09855
P25,1,117.4781,50,10,51.44,1800,77.63525
P25,1,117.4781,50,10,56.44,1800,77.92318
P25,1,117.4781,50,10,61.44,1800,78.84669
P25,1,117.4781,50,10,66.43,1800,79.94794
P25,1,117.4781,50,10,71.44,1800,79.00289
P25,1,117.4781,50,10,76.43,1800,79.78782
P25,1,117.4781,50,10,81.42,1800,79.89874
P25,1,117.4781,50,10,86.44,1800,90.1133
P25,1,117.4781,50,10,91.42,1800,86.79529
P25,1,117.4781,50,10,96.47,1800,82.91944
P25,1,117.4781,50,10,101.42,1800,83.7195
P25,1,117.4781,50,10,106.46,1800,82.93523
P25,1,117.4781,50,10,111.42,1800,83.77932
P25,1,117.4781,50,10,116.47,1800,85.36098
P25,1,117.4781,50,10,121.42,1800,82.97399
P25,1,117.4781,50,10,126.45,1800,82.99826
P25,1,117.4781,50,10,131.46,1800,83.14146
P25,1,117.4781,50,10,136.45,1800,84.34681
P25,1,117.4781,50,10,141.47,1800,88.56123
P25,1,117.4781,50,10,146.45,1800,87.43919
P25,1,117.4781,50,10,151.46,1800,85.3271
P25,1,117.4781,50,10,156.5,1800,86.19942
P25,1,117.4781,50,10,161.46,1800,87.08286
P25,1,117.4781,50,10,166.45,1800,84.18694
P25,1,117.4781,50,10,171.44,1800,85.33089
P25,1,117.4781,50,10,176.45,1800,86.86018
P25,1,117.4781,50,10,181.44,1800,86.81767
P25,1,117.4781,50,10,186.45,1800,87.96348
P25,1,117.4781,50,10,191.47,1800,87.10224
